"","Month","Year","U.S. agricultural imports","Bulk","Coffee, Unroasted","Rubber & Allied Products","Cocoa Beans","Raw Beet & Cane Sugar","Intermediates","Oils (ex. Soybean)","Live Animals","Sugars, Sweeteners, Beverage Bases","Cocoa Paste &  Butter","Consumer-Oriented","Wine & Beer","Fresh & Processed Fruit","Fresh & Processed Vegetables","Prepared & Snack Foods","Chocolate & Cocoa Products","Beef & Beef Products","Agricultural Related Products","Fish Products","Forest Products","Distilled Spirits","Season"
"131","11","1980","91.813125610351562","73.026885986328125","60.127620697021484","53.527427673339844","196.32716369628906","65.65618896484375","84.032058715820312","80.132957458496094","103.48764038085938","78.469169616699219","72.396148681640625","96.385055541992188","86.47021484375","129.47923278808594","98.945899963378906","91.75677490234375","87.592628479003906","67.373115539550781","95.952796936035156","113.48779296875","83.312324523925781","85.117042541503906","Autumn"
"132","12","1980","92.574867248535156","73.41632080078125","59.797344207763672","54.23223876953125","203.74949645996094","65.002952575683594","85.241905212402344","81.313301086425781","104.359130859375","78.165977478027344","74.091606140136719","96.949127197265625","87.463668823242188","128.92872619628906","98.928253173828125","92.541412353515625","89.004638671875","67.537940979003906","97.169258117675781","114.77928924560547","84.2803955078125","86.973236083984375","Winter"
"133","1","1981","92.154518127441406","73.025253295898438","60.278964996337891","53.836158752441406","200.24794006347656","64.56622314453125","84.335845947265625","80.712005615234375","103.10183715820312","77.105186462402344","73.732162475585938","96.7711181640625","86.918571472167969","131.69935607910156","98.16204833984375","91.706222534179688","88.407752990722656","66.765716552734375","96.614364624023438","114.20984649658203","83.733131408691406","86.530075073242188","Winter"
"134","2","1981","93.725456237792969","73.533782958984375","60.294818878173828","54.268501281738281","206.42353820800781","64.481979370117188","86.404190063476562","82.299491882324219","103.99948883056641","77.027091979980469","76.19732666015625","98.480316162109375","90.130088806152344","132.58909606933594","98.838783264160156","93.152252197265625","90.495124816894531","67.4847412109375","98.629142761230469","115.84840393066406","85.271804809570312","90.508277893066406","Winter"
"135","3","1981","93.416458129882812","73.3280029296875","60.911590576171875","53.949424743652344","204.06631469726562","64.567573547363281","85.987556457519531","81.873306274414062","102.93753814697266","76.63348388671875","75.914016723632812","98.220947265625","89.259681701660156","134.45463562011719","98.4267578125","92.475067138671875","89.901351928710938","67.15081787109375","98.366722106933594","115.39192962646484","84.9775390625","90.73162841796875","Spring"
"136","4","1981","93.829727172851562","73.325241088867188","60.873130798339844","53.940345764160156","203.89938354492188","64.49493408203125","86.415031433105469","82.814292907714844","102.93672180175781","76.415992736816406","76.624336242675781","98.663078308105469","90.330322265625","134.41061401367188","98.366157531738281","92.909149169921875","90.439628601074219","67.340843200683594","99.036430358886719","116.01548767089844","85.614776611328125","91.623504638671875","Spring"
"137","5","1981","94.972007751464844","73.789070129394531","61.205577850341797","54.514583587646484","209.22697448730469","63.999366760253906","87.935806274414062","83.765289306640625","104.03804779052734","76.807777404785156","79.004951477050781","99.742431640625","92.416580200195312","133.80880737304688","99.248863220214844","94.231483459472656","92.595947265625","67.498291015625","100.98700714111328","117.46124267578125","87.106727600097656","95.83843994140625","Spring"
"138","6","1981","95.733596801757812","74.231330871582031","61.444217681884766","55.011135101318359","217.52445983886719","63.822238922119141","88.93048095703125","84.213630676269531","104.21455383300781","77.081863403320312","80.89556884765625","100.47303009033203","93.96392822265625","133.82994079589844","99.837226867675781","94.934051513671875","93.953208923339844","67.479087829589844","102.26896667480469","118.56326293945312","87.77703857421875","99.036125183105469","Summer"
"139","7","1981","96.681015014648438","75.00738525390625","61.549598693847656","56.035449981689453","223.30976867675781","63.719039916992188","89.544700622558594","84.906349182128906","105.138671875","77.495452880859375","82.223587036132812","101.38173675537109","95.033729553222656","134.35699462890625","100.58982849121094","96.106918334960938","95.241683959960938","67.673103332519531","103.82868957519531","120.70888519287109","88.477462768554688","101.59143829345703","Summer"
"140","8","1981","101.78423309326172","78.2652587890625","61.682834625244141","56.785274505615234","222.03378295898438","70.395027160644531","94.663711547851562","90.428825378417969","106.80072784423828","78.165634155273438","83.004920959472656","107.64842987060547","107.16820526123047","141.3048095703125","102.14768981933594","100.16018676757812","96.258506774902344","72.3194580078125","107.21182250976562","125.12587738037109","90.898757934570312","103.83975982666016","Summer"
"141","9","1981","100.46775054931641","77.97088623046875","62.147312164306641","56.988590240478516","213.23757934570312","70.546707153320312","92.95648193359375","89.115928649902344","105.16940307617188","77.924652099609375","80.798355102539062","106.03232574462891","103.63581085205078","140.82284545898438","101.35423278808594","98.601913452148438","94.146324157714844","71.590248107910156","105.93217468261719","124.31651306152344","89.615097045898438","101.48349761962891","Autumn"
"142","10","1981","100.11434936523438","78.386238098144531","63.682987213134766","56.535831451416016","211.92510986328125","71.311378479003906","91.453178405761719","88.066452026367188","104.09084320068359","77.643272399902344","78.943855285644531","105.82910919189453","101.61952209472656","145.33116149902344","101.03272247314453","97.771484375","92.517112731933594","71.537208557128906","105.35408020019531","124.02419281005859","89.254959106445312","99.675079345703125","Autumn"
"143","11","1981","99.320220947265625","78.278778076171875","64.2198486328125","56.702091217041016","209.37794494628906","71.212631225585938","90.409393310546875","86.889022827148438","102.64341735839844","77.198280334472656","78.014312744140625","104.9658203125","100.25827789306641","146.12185668945312","100.39128875732422","96.571212768554688","91.337135314941406","70.6363525390625","104.35443878173828","123.17401123046875","88.281929016113281","98.183258056640625","Autumn"
"144","12","1981","99.214874267578125","78.502037048339844","64.328269958496094","56.928508758544922","215.25889587402344","70.887237548828125","90.467926025390625","86.653709411621094","102.31044769287109","76.812957763671875","78.766838073730469","104.67327117919922","100.42098236083984","144.54083251953125","99.807205200195312","96.377967834472656","91.692131042480469","70.4410400390625","104.41938781738281","123.03527069091797","88.298652648925781","98.758056640625","Winter"
"145","1","1982","98.775932312011719","77.535079956054688","63.548618316650391","55.781352996826172","209.3743896484375","69.96380615234375","90.296897888183594","86.32275390625","101.75259399414062","75.836280822753906","78.216880798339844","104.01358032226562","100.04280090332031","141.94383239746094","98.467750549316406","96.107444763183594","91.349449157714844","70.355628967285156","104.68500518798828","123.13394165039062","88.608467102050781","99.496406555175781","Winter"
"146","2","1982","101.63456726074219","78.4005126953125","63.7261962890625","56.020919799804688","218.91261291503906","71.547409057617188","92.807029724121094","87.671768188476562","106.13986968994141","81.278907775878906","80.635330200195312","108.20896911621094","104.56306457519531","147.52641296386719","105.88157653808594","100.09979248046875","95.115829467773438","71.966064453125","106.6324462890625","124.88800048828125","90.061492919921875","103.3055419921875","Winter"
"147","3","1982","106.09724426269531","79.313308715820312","64.829025268554688","55.901985168457031","219.39385986328125","75.980270385742188","95.576805114746094","88.152641296386719","114.50141906738281","95.433753967285156","81.2772216796875","116.22955322265625","112.38478088378906","161.0166015625","124.569091796875","107.50068664550781","100.34580993652344","73.784164428710938","108.10402679443359","126.02297210693359","90.404090881347656","108.49212646484375","Spring"
"148","4","1982","105.96706390380859","79.42388916015625","64.705253601074219","56.427471160888672","219.29911804199219","75.469268798828125","95.388404846191406","88.657279968261719","113.79787445068359","94.036758422851562","81.856407165527344","115.76226043701172","112.29228210449219","159.49851989746094","122.72177124023438","107.13204193115234","100.33758544921875","73.712333679199219","108.47251892089844","126.55313110351562","90.779106140136719","108.54708862304688","Spring"
"149","5","1982","105.07279968261719","79.059364318847656","64.034317016601562","56.591388702392578","218.67437744140625","74.836616516113281","94.268081665039062","87.858573913574219","113.00484466552734","92.658927917480469","80.292976379394531","114.37056732177734","109.50960540771484","158.89279174804688","120.925537109375","105.84474945068359","98.832183837890625","73.296844482421875","107.95364379882812","126.88643646240234","90.422470092773438","105.86254119873047","Spring"
"150","6","1982","109.33441162109375","81.231765747070312","64.312171936035156","57.525997161865234","234.14236450195312","76.7364501953125","98.553085327148438","91.868476867675781","115.96125793457031","93.290008544921875","83.831596374511719","118.98867797851562","116.95166778564453","164.94255065917969","122.53273773193359","109.43745422363281","102.27498626708984","75.852287292480469","112.87241363525391","132.36943054199219","94.578765869140625","111.43117523193359","Summer"
"151","7","1982","110.35543823242188","81.831947326660156","63.911819458007812","57.764858245849609","240.62284851074219","77.527748107910156","99.55194091796875","92.965187072753906","115.19828796386719","92.208305358886719","84.854705810546875","120.08551025390625","120.41030883789062","165.83976745605469","121.35746765136719","109.767578125","102.526611328125","76.777839660644531","114.09722137451172","133.80392456054688","95.399604797363281","113.11248779296875","Summer"
"152","8","1982","116.10928344726562","83.471694946289062","66.006988525390625","58.357685089111328","244.73957824707031","83.34228515625","102.42324066162109","92.679679870605469","124.41745758056641","110.38941192626953","85.963043212890625","130.43812561035156","130.10707092285156","188.28205871582031","145.33195495605469","118.13539886474609","108.4244384765625","78.737556457519531","116.36886596679688","136.40025329589844","96.020172119140625","119.16565704345703","Summer"
"153","9","1982","117.22547912597656","83.810569763183594","66.925674438476562","58.355144500732422","245.87796020507812","84.358100891113281","103.02574920654297","92.488998413085938","125.29320526123047","113.68224334716797","86.438201904296875","132.35478210449219","131.99765014648438","193.94194030761719","149.37986755371094","119.18898773193359","109.42488098144531","79.0224609375","117.10295104980469","137.07525634765625","96.310890197753906","121.22126770019531","Autumn"
"154","10","1982","113.25827789306641","82.893478393554688","66.143669128417969","58.522628784179688","245.60926818847656","80.079025268554688","100.81559753417969","92.280082702636719","116.8798828125","99.656753540039062","86.685791015625","124.89674377441406","125.28829956054688","179.05601501464844","130.81784057617188","112.51861572265625","105.23656463623047","77.677490234375","116.33100128173828","136.17127990722656","96.14312744140625","118.98908996582031","Autumn"
"155","11","1982","112.05541229248047","82.452163696289062","66.109016418457031","58.431251525878906","243.08924865722656","78.946022033691406","99.979644775390625","91.588645935058594","114.71472930908203","96.902458190917969","86.398689270019531","123.03195190429688","123.78694152832031","175.54545593261719","127.2156982421875","110.86484527587891","104.09154510498047","76.750358581542969","115.87211608886719","135.28697204589844","95.690040588378906","119.42466735839844","Autumn"
"156","12","1982","111.41304779052734","82.034645080566406","65.848556518554688","58.134220123291016","234.47210693359375","79.145042419433594","98.995414733886719","90.889816284179688","115.48995208740234","98.091392517089844","83.904830932617188","122.52169799804688","121.09719848632812","177.02191162109375","128.67100524902344","110.40988159179688","102.68792724609375","77.629440307617188","114.70580291748047","134.32211303710938","95.025863647460938","116.53610992431641","Winter"
"157","1","1983","111.81682586669922","81.497306823730469","66.164199829101562","56.891819000244141","226.31919860839844","80.198524475097656","98.528076171875","89.597511291503906","117.81216430664062","102.60643768310547","81.958091735839844","124.05245971679688","121.34468078613281","181.06596374511719","135.27500915527344","111.93618774414062","102.770751953125","77.050064086914062","114.34930419921875","133.86210632324219","94.428062438964844","117.37606048583984","Winter"
"158","2","1983","112.80318450927734","82.913238525390625","68.750244140625","57.025363922119141","224.21488952636719","82.178756713867188","99.292060852050781","90.022605895996094","117.49925994873047","102.97292327880859","82.518547058105469","124.93441009521484","122.58839416503906","182.10920715332031","135.50068664550781","112.31420135498047","103.09072113037109","77.7474365234375","115.46025085449219","134.60366821289062","95.484718322753906","118.71497344970703","Winter"
"159","3","1983","113.57900238037109","84.708930969238281","72.054725646972656","57.345447540283203","224.51644897460938","84.645988464355469","99.728256225585938","90.269874572753906","116.38543701171875","102.91067504882812","83.17828369140625","125.63877868652344","123.74795532226562","181.19412231445312","134.89390563964844","112.11372375488281","103.00290679931641","81.089241027832031","116.05018615722656","134.86935424804688","95.863327026367188","119.57375335693359","Spring"
"160","4","1983","115.72972106933594","89.779998779296875","73.856842041015625","69.907272338867188","240.32369995117188","85.139144897460938","101.27100372314453","92.649917602539062","117.03780364990234","102.76813507080078","86.864395141601562","126.57972717285156","124.66822814941406","181.58389282226562","135.09349060058594","112.81525421142578","105.21810913085938","82.004722595214844","118.53828430175781","139.43630981445312","97.358924865722656","120.08506011962891","Spring"
"161","5","1983","115.97819519042969","89.84442138671875","74.477737426757812","69.54974365234375","234.36598205566406","85.506027221679688","101.64617156982422","93.019729614257812","117.25064086914062","102.73619079589844","86.512260437011719","126.86945343017578","125.59882354736328","181.20368957519531","135.5010986328125","113.14165496826172","105.23387908935547","81.721748352050781","118.73063659667969","139.27291870117188","97.733245849609375","120.39589691162109","Spring"
"162","6","1983","116.44606781005859","89.709739685058594","74.490264892578125","69.323860168457031","234.43659973144531","85.418182373046875","102.45598602294922","93.857467651367188","117.22168731689453","102.47224426269531","87.444183349609375","127.59138488769531","127.66770172119141","181.36671447753906","136.07218933105469","113.65079498291016","105.98368072509766","81.530311584472656","119.13978576660156","139.42417907714844","97.7396240234375","122.60796356201172","Summer"
"163","7","1983","116.93497467041016","90.210609436035156","74.656448364257812","69.496742248535156","241.05715942382812","85.857612609863281","102.91097259521484","94.824119567871094","116.97547912597656","101.77097320556641","88.754196166992188","128.20651245117188","128.93952941894531","182.0313720703125","136.11753845214844","113.90725708007812","106.65102386474609","81.696006774902344","119.48280334472656","139.8804931640625","97.839927673339844","123.43391418457031","Summer"
"164","8","1983","117.83349609375","91.184066772460938","76.241363525390625","69.856094360351562","242.01318359375","86.397201538085938","103.97969055175781","95.639213562011719","117.16259765625","101.72925567626953","90.340827941894531","129.27529907226562","131.38406372070312","182.10177612304688","136.69174194335938","114.70343017578125","107.81532287597656","81.996810913085938","120.18987274169922","140.14447021484375","98.164100646972656","125.85341644287109","Summer"
"165","9","1983","118.42101287841797","91.683021545410156","77.031013488769531","69.793609619140625","242.34902954101562","87.028816223144531","104.46731567382812","95.990066528320312","117.71157073974609","102.26952362060547","90.423530578613281","130.01841735839844","131.92848205566406","183.68746948242188","138.01141357421875","115.26499176025391","108.12885284423828","81.944534301757812","120.55167388916016","140.54208374023438","98.524215698242188","126.14638519287109","Autumn"
"166","10","1983","118.99380493164062","94.293533325195312","78.057792663574219","70.263450622558594","296.96966552734375","89.96331787109375","105.19332885742188","97.576766967773438","117.20964813232422","102.38382720947266","98.816184997558594","130.20648193359375","130.77098083496094","185.21121215820312","138.41664123535156","114.83757019042969","111.79893493652344","81.401939392089844","120.5538330078125","141.00001525878906","98.599838256835938","124.70069122314453","Autumn"
"167","11","1983","120.04444122314453","95.896247863769531","79.712532043457031","70.640396118164062","315.20870971679688","90.395126342773438","106.25984954833984","98.00408935546875","117.22278594970703","101.56208801269531","102.02638244628906","131.02943420410156","132.24028015136719","186.06260681152344","137.91127014160156","115.20753479003906","113.43697357177734","81.516830444335938","121.88364410400391","142.13111877441406","99.738235473632812","126.32979583740234","Autumn"
"168","12","1983","121.00827026367188","96.421699523925781","80.225852966308594","70.755409240722656","315.67880249023438","90.217124938964844","107.06385040283203","97.906471252441406","117.77947998046875","101.18966674804688","102.38239288330078","132.22352600097656","134.713623046875","186.80410766601562","138.26522827148438","116.05207061767578","113.98040008544922","82.633796691894531","123.10907745361328","143.20320129394531","100.33448028564453","128.55329895019531","Winter"
"169","1","1984","121.50149536132812","96.60137939453125","80.479354858398438","69.84124755859375","321.38409423828125","89.615226745605469","107.32001495361328","97.415283203125","117.26455688476562","99.946548461914062","103.01378631591797","132.63963317871094","135.97540283203125","187.00985717773438","137.47319030761719","116.15593719482422","114.12295532226562","82.637237548828125","124.17447662353516","144.38372802734375","101.19889831542969","130.14085388183594","Winter"
"170","2","1984","120.7763671875","96.33514404296875","80.920219421386719","69.232734680175781","311.87118530273438","89.109237670898438","106.21229553222656","96.352027893066406","116.35384368896484","98.923370361328125","100.82152557373047","131.46722412109375","132.9227294921875","186.65644836425781","136.57135009765625","115.15583801269531","112.33560943603516","81.923667907714844","123.81578826904297","144.61851501464844","101.29379272460938","127.23246002197266","Winter"
"171","3","1984","120.33415985107422","96.622535705566406","81.759780883789062","69.232429504394531","302.60736083984375","89.058479309082031","105.66812133789062","95.942207336425781","116.86872100830078","99.017807006835938","98.922195434570312","130.38572692871094","129.29965209960938","185.25491333007812","136.27235412597656","114.77689361572266","111.23982238769531","81.923294067382812","123.65810394287109","144.73953247070312","101.99205017089844","124.02369689941406","Spring"
"172","4","1984","120.13169860839844","95.640190124511719","79.170120239257812","69.087066650390625","303.27713012695312","87.502777099609375","106.07456970214844","96.405082702636719","117.37370300292969","98.64959716796875","98.948326110839844","129.92971801757812","130.46601867675781","182.92062377929688","131.74580383300781","115.24980163574219","111.52680206298828","82.87530517578125","124.19921112060547","144.57569885253906","102.81864929199219","125.11746978759766","Spring"
"173","5","1984","121.04120635986328","95.811592102050781","79.892906188964844","69.246681213378906","307.30999755859375","86.046401977539062","107.03998565673828","96.653076171875","118.67051696777344","98.907066345214844","100.81194305419922","130.66506958007812","130.93356323242188","182.64254760742188","132.93138122558594","116.27542114257812","113.35228729248047","83.097625732421875","126.12568664550781","146.20558166503906","104.69515991210938","128.29222106933594","Spring"
"174","6","1984","122.18430328369141","97.262336730957031","81.920654296875","69.501380920410156","305.25003051757812","88.971244812011719","108.22355651855469","98.700103759765625","118.73672485351562","99.740264892578125","101.24774169921875","131.53689575195312","131.66616821289062","184.06806945800781","132.95126342773438","116.69373321533203","113.5284423828125","84.125831604003906","127.32505035400391","147.84913635253906","105.79510498046875","128.34300231933594","Summer"
"175","7","1984","123.97946166992188","98.1669921875","82.899940490722656","70.252983093261719","314.31515502929688","88.095703125","109.66600799560547","99.244010925292969","120.20181274414062","99.932586669921875","104.17036437988281","133.5560302734375","133.87525939941406","184.37873840332031","134.17041015625","118.22663116455078","115.95066833496094","87.5052490234375","129.78427124023438","150.10194396972656","108.00969696044922","132.19535827636719","Summer"
"176","8","1984","124.65191650390625","98.549949645996094","82.200790405273438","71.462577819824219","335.04147338867188","87.265960693359375","110.05593872070312","99.150749206542969","119.41699981689453","99.407485961914062","106.89504241943359","134.44700622558594","135.26193237304688","185.75526428222656","134.85147094726562","118.23667907714844","117.02289581298828","88.138862609863281","130.46180725097656","151.47315979003906","108.2406005859375","133.00627136230469","Summer"
"177","9","1984","127.48339080810547","100.39508056640625","83.848739624023438","72.891685485839844","345.48983764648438","87.539459228515625","112.64004516601562","100.76848602294922","120.79389190673828","99.92779541015625","110.23078155517578","137.25827026367188","139.37576293945312","189.32525634765625","136.53561401367188","120.34195709228516","119.67243194580078","89.209518432617188","134.32225036621094","155.38938903808594","111.69743347167969","137.74508666992188","Autumn"
"178","10","1984","128.47169494628906","101.34272766113281","85.172607421875","73.234809875488281","347.48480224609375","88.270858764648438","113.806396484375","102.33635711669922","120.89653015136719","99.612281799316406","111.9056396484375","138.02330017089844","140.36158752441406","190.80879211425781","136.55307006835938","120.73310852050781","120.58030700683594","89.276908874511719","135.74021911621094","156.84884643554688","112.86412811279297","139.34727478027344","Autumn"
"179","11","1984","127.40212249755859","101.35182189941406","84.857864379882812","75.974266052246094","345.3724365234375","85.637489318847656","111.77883148193359","100.41878509521484","119.50677490234375","98.508140563964844","110.92168426513672","135.62736511230469","134.19764709472656","190.00187683105469","135.57627868652344","119.31715393066406","119.2423095703125","86.848625183105469","136.73550415039062","160.73988342285156","113.07411956787109","136.43077087402344","Autumn"
"180","12","1984","130.11207580566406","103.18129730224609","86.1248779296875","76.165786743164062","349.98348999023438","87.079658508300781","114.39188385009766","102.30557250976562","119.84270477294922","98.068740844726562","113.50972747802734","138.52151489257812","139.76356506347656","192.90377807617188","136.00820922851562","120.94281005859375","120.746337890625","88.835884094238281","139.72856140136719","163.99021911621094","115.53087615966797","139.70875549316406","Winter"
"181","1","1985","129.68800354003906","103.51960754394531","82.84771728515625","76.832046508789062","373.95254516601562","95.051750183105469","114.74544525146484","102.65358734130859","118.85564422607422","97.405769348144531","115.15904998779297","137.57243347167969","140.68376159667969","188.82952880859375","131.36141967773438","120.99486541748047","121.12175750732422","89.138031005859375","139.8509521484375","163.39389038085938","115.41419219970703","142.14195251464844","Winter"
"182","2","1985","131.12863159179688","104.64902496337891","83.772071838378906","78.3162841796875","385.22842407226562","93.704109191894531","116.62294006347656","103.95603942871094","120.45199584960938","97.515174865722656","118.79689788818359","138.88446044921875","142.63052368164062","188.11878967285156","131.58242797851562","122.20540618896484","123.79938507080078","92.199409484863281","141.78121948242188","164.96931457519531","116.99371337890625","145.82928466796875","Winter"
"183","3","1985","132.664306640625","105.30774688720703","83.572624206542969","79.056907653808594","385.00738525390625","94.150764465332031","118.13289642333984","105.69734191894531","122.22588348388672","98.382331848144531","119.14620208740234","140.51101684570312","144.64628601074219","190.82185363769531","132.10124206542969","123.53963470458984","124.73618316650391","94.264404296875","143.24418640136719","166.793212890625","118.99335479736328","145.33544921875","Spring"
"184","4","1985","130.62657165527344","104.83681488037109","84.617324829101562","77.631309509277344","370.82147216796875","94.885856628417969","115.19267272949219","103.32888793945312","120.44929504394531","98.419830322265625","114.87164306640625","138.20584106445312","139.96566772460938","189.80723571777344","129.27235412597656","121.51124572753906","121.29292297363281","95.3875732421875","140.35395812988281","164.10127258300781","118.04830932617188","136.26553344726562","Spring"
"185","5","1985","131.37301635742188","105.51197052001953","85.529769897460938","77.997871398925781","366.95614624023438","94.984397888183594","115.90896606445312","103.89997100830078","121.55286407470703","99.118324279785156","115.2581787109375","138.98609924316406","140.79277038574219","190.61399841308594","130.36746215820312","122.48654174804688","122.1246337890625","94.82830810546875","141.03720092773438","164.66342163085938","118.83036804199219","136.71713256835938","Spring"
"186","6","1985","130.36428833007812","104.12729644775391","83.520355224609375","77.65185546875","361.44247436523438","93.543342590332031","115.08261871337891","103.24241638183594","120.94312286376953","98.774879455566406","113.80004119873047","138.05276489257812","139.96942138671875","189.29441833496094","128.95489501953125","121.99509429931641","121.17931365966797","94.463943481445312","139.90385437011719","163.55296325683594","117.92128753662109","135.27928161621094","Summer"
"187","7","1985","129.32502746582031","103.17855072021484","83.023704528808594","77.344230651855469","353.087890625","92.800140380859375","113.16146850585938","102.14926910400391","120.24478149414062","99.416847229003906","111.28221893310547","137.26547241210938","137.76411437988281","192.58834838867188","130.07037353515625","121.25114440917969","119.37691497802734","91.60400390625","138.26220703125","162.80805969238281","117.03537750244141","130.14839172363281","Summer"
"188","8","1985","130.33438110351562","102.43003845214844","81.808578491210938","77.114051818847656","349.35940551757812","93.555229187011719","113.22837829589844","101.71892547607422","124.27852630615234","105.51473236083984","109.59438323974609","139.62380981445312","138.16720581054688","199.76484680175781","137.65962219238281","124.20626831054688","120.61853790283203","90.31585693359375","138.20332336425781","163.10029602050781","117.05946350097656","129.74592590332031","Summer"
"189","9","1985","131.55380249023438","103.23509979248047","82.356636047363281","77.85064697265625","353.28741455078125","93.729728698730469","114.590576171875","102.95173645019531","125.46624755859375","105.93341064453125","111.18321990966797","140.87519836425781","139.88227844238281","200.66293334960938","138.53251647949219","125.35334014892578","122.05389404296875","91.131278991699219","139.58395385742188","164.47525024414062","118.27358245849609","131.60177612304688","Autumn"
"190","10","1985","130.25888061523438","102.82817077636719","83.048690795898438","77.305351257324219","339.19573974609375","94.181655883789062","112.63890075683594","101.56202697753906","125.03199005126953","106.38748168945312","107.65390014648438","139.05255126953125","134.6121826171875","200.81898498535156","139.16041564941406","124.1337890625","119.56855010986328","89.453994750976562","138.45838928222656","163.84078979492188","118.56121826171875","126.00084686279297","Autumn"
"191","11","1985","130.49609375","102.45982360839844","82.728858947753906","77.084548950195312","332.0787353515625","94.007675170898438","112.48768615722656","101.18172454833984","125.75593566894531","106.89642333984375","106.22777557373047","139.2862548828125","133.64833068847656","201.51385498046875","140.24781799316406","124.44837951660156","119.01763916015625","90.289993286132812","138.91156005859375","164.69448852539062","119.74453735351562","124.51165008544922","Autumn"
"192","12","1985","131.18537902832031","102.28760528564453","81.322257995605469","77.4412841796875","342.8865966796875","93.039360046386719","112.22140502929688","101.08374786376953","126.80397796630859","107.27829742431641","105.06133270263672","140.09431457519531","132.33088684082031","205.88140869140625","141.4273681640625","124.75612640380859","118.71628570556641","91.446662902832031","140.10951232910156","168.3472900390625","120.07593536376953","123.16626739501953","Winter"
"193","1","1986","130.33665466308594","101.71054840087891","80.363548278808594","77.100570678710938","344.62384033203125","92.477149963378906","111.52005767822266","100.58011627197266","127.26459503173828","107.79001617431641","104.86872863769531","138.93795776367188","129.68415832519531","204.32887268066406","140.48382568359375","124.45345306396484","118.57320404052734","90.978187561035156","139.63278198242188","167.82075500488281","119.85695648193359","122.08563995361328","Winter"
"194","2","1986","129.37818908691406","100.96401214599609","79.861152648925781","76.276390075683594","339.68960571289062","94.038558959960938","110.30453491210938","99.898231506347656","127.05560302734375","109.69158935546875","102.80936431884766","138.03579711914062","126.65317535400391","206.23356628417969","142.19720458984375","123.66309356689453","117.25321197509766","89.600715637207031","138.40298461914062","167.29086303710938","118.58734130859375","119.67095947265625","Winter"
"195","3","1986","128.81057739257812","101.44161987304688","81.603004455566406","75.913970947265625","330.25802612304688","95.465187072753906","109.52241516113281","99.528823852539062","126.7662353515625","111.06110382080078","102.09927368164062","137.3857421875","124.45083618164062","206.25833129882812","143.25077819824219","123.15189361572266","116.60348510742188","89.368888854980469","137.25553894042969","165.77273559570312","118.15589904785156","117.04827880859375","Spring"
"196","4","1986","127.72584533691406","100.47222137451172","80.260238647460938","75.683631896972656","331.95440673828125","94.128936767578125","108.96182250976562","99.859230041503906","126.06683349609375","110.88314056396484","102.79811859130859","136.25721740722656","124.13385009765625","204.28196716308594","142.48623657226562","122.60157775878906","116.73440551757812","86.981826782226562","136.12278747558594","164.175537109375","116.96975708007812","117.01712036132812","Spring"
"197","5","1986","127.11211395263672","100.28133392333984","80.90631103515625","75.093803405761719","327.3878173828125","94.843307495117188","108.13786315917969","99.160423278808594","125.33850860595703","111.31191253662109","101.86346435546875","135.74839782714844","123.19328308105469","204.50225830078125","142.92356872558594","121.93166351318359","115.91522216796875","86.316978454589844","135.1614990234375","163.33085632324219","115.94285583496094","115.89735412597656","Spring"
"198","6","1986","130.02230834960938","104.81443786621094","88.694618225097656","76.810813903808594","326.5606689453125","102.00672912597656","109.86507415771484","100.50337219238281","126.83997344970703","117.03019714355469","102.62979125976562","139.18431091308594","124.74758911132812","218.71693420410156","145.79710388183594","123.21992492675781","116.97324371337891","88.465110778808594","136.45494079589844","164.85159301757812","117.09519195556641","117.10392761230469","Summer"
"199","7","1986","130.69273376464844","104.51177215576172","88.608467102050781","76.710166931152344","322.304443359375","102.58732604980469","109.43344879150391","99.484710693359375","126.43272399902344","118.44799041748047","101.31044769287109","139.82933044433594","123.98078155517578","220.9942626953125","148.17488098144531","123.53224182128906","116.00081634521484","89.713844299316406","138.04464721679688","167.35096740722656","119.51255798339844","115.72029113769531","Summer"
"200","8","1986","131.22135925292969","104.61038208007812","88.011146545410156","76.621246337890625","333.64776611328125","102.63245391845703","109.7008056640625","98.785003662109375","127.32805633544922","119.71626281738281","100.31214141845703","140.31474304199219","122.59147644042969","224.39631652832031","149.05227661132812","123.659912109375","115.63285064697266","91.763275146484375","138.79652404785156","168.92929077148438","120.34000396728516","115.03631591796875","Summer"
"201","9","1986","133.19940185546875","108.71517181396484","89.440422058105469","88.037200927734375","346.53338623046875","102.92534637451172","110.72340393066406","99.998687744140625","128.6182861328125","121.98201751708984","102.30837249755859","141.7384033203125","122.60508728027344","228.57188415527344","151.87254333496094","124.84925079345703","117.34318542480469","91.847785949707031","140.86880493164062","173.2418212890625","121.237060546875","115.84667205810547","Autumn"
"202","10","1986","133.40606689453125","110.93307495117188","89.951217651367188","94.898155212402344","356.91183471679688","103.24672698974609","110.73423004150391","100.25782775878906","128.64242553710938","122.67201232910156","103.06944274902344","141.40306091308594","121.724853515625","228.54525756835938","152.6622314453125","124.93785095214844","117.64713287353516","90.174934387207031","140.96910095214844","173.9381103515625","120.97124481201172","115.70587158203125","Autumn"
"203","11","1986","133.01287841796875","110.45336151123047","89.306877136230469","95.224929809570312","351.63314819335938","102.50587463378906","110.61537933349609","100.05840301513672","128.35319519042969","122.61566925048828","102.82284545898438","140.90364074707031","121.8365478515625","227.80717468261719","152.03370666503906","125.00418090820312","117.57992553710938","88.197395324707031","140.77534484863281","173.76124572753906","120.42540740966797","116.28415679931641","Autumn"
